Frame_length_stored_into_the_capture_file_per_100msec,Length_per_100msec,L2CAP_count_per_100msec,HCI_ACL_count_per_100msec,HCI_CMD_count_per_100msec,HCI_EVT_count_per_100msec,Received_count_per_100msec,Sent_count_per_100msec,ACL_Data_count_per_100msec,HCI_Evnt_count_per_100msec,Unknown_count_per_100msec,Master_count_per_100msec,Slave_count_per_100msec,ubuntu_count_per_100msec,Destination_BDADDR_count_per_100msec,Source_BDADDR_count_per_100msec,ubuntu_count_per_100msec,Read_RSSI_count_per_100msec,Read_Tx_Power_Level_count_per_100msec,Read_Link_Quality_count_per_100msec,Command_Complete_count_per_100msec,Disconnect_complete_count_per_100msec,Label
614.91,546.8,5.22,0,0.01,2.64,5.25,2.62,5.22,2.64,0,2.61,2.61,0,109.62,143.55,0,0,0,0,52.27,0,1
616.02,548.16,5.22,0,0,2.61,5.22,2.61,5.22,2.61,0,2.61,2.61,0,109.62,143.55,0,0,0,0,53,0,1
623.58,554.94,5.28,0,0,2.64,5.28,2.64,5.28,2.64,0,2.64,2.64,0,110.88,145.2,0,0,0,0,53,0,1
622.47,554,5.27,0,0,2.63,5.26,2.64,5.27,2.63,0,2.63,2.64,0,110.68,144.91,0,0,0,0,53,0,1
612.93,545.5,5.19,0,0,2.59,5.19,2.59,5.19,2.59,0,2.6,2.59,0,108.98,142.74,0,0,0,0,53,0,1
616.46,548.68,5.22,0,0,2.6,5.21,2.61,5.22,2.6,0,2.61,2.61,0,109.62,143.55,0,0,0,0,53,0,1
627.87,558.16,5.31,0,0.04,2.7,5.35,2.7,5.31,2.7,0,2.65,2.66,0,111.52,146.01,0,0,0,0,55.18,0,1
629.42,560.25,5.33,0,0,2.65,5.32,2.66,5.33,2.65,0,2.67,2.66,0,111.92,146.59,0,0,0,0,56,0,1
626.05,557.07,5.3,0,0,2.66,5.31,2.65,5.3,2.66,0,2.65,2.65,0,111.3,145.75,0,0,0,0,56,0,1
627.23,558.16,5.31,0,0,2.66,5.31,2.66,5.31,2.66,0,2.65,2.66,0,111.52,146.01,0,0,0,0,56,0,1
629.45,560.2,5.33,0,0,2.66,5.33,2.66,5.33,2.66,0,2.67,2.66,0,111.92,146.59,0,0,0,0,56,0,1
631.72,562.38,5.34,0,0,2.66,5.33,2.67,5.34,2.66,0,2.67,2.67,0,112.14,146.85,0,0,0,0,56,0,1
631.67,562.34,5.33,0,0,2.67,5.33,2.67,5.33,2.67,0,2.66,2.67,0,111.94,146.56,0,0,0,0,56,0,1
631.61,562.36,5.33,0,0,2.66,5.33,2.66,5.33,2.66,0,2.67,2.66,0,111.92,146.59,0,0,0,0,56,0,1
630.36,561.2,5.32,0,0,2.66,5.32,2.66,5.32,2.66,0,2.66,2.66,0,111.72,146.3,0,0,0,0,56,0,1
627.33,558.18,5.29,0.02,0,2.68,5.34,2.65,5.31,2.68,0,2.66,2.65,0,111.5,146.04,0,0,0,0,56,0,1
622.2,553.82,5.25,0,0.01,2.64,5.27,2.63,5.25,2.64,0,2.63,2.62,0,110.24,144.39,0,0,0,0,56.4,0,1
617.39,549.7,5.21,0,0,2.6,5.2,2.61,5.21,2.6,0,2.6,2.61,0,109.42,143.26,0,0,0,0,57,0,1
624.37,555.9,5.27,0,0,2.63,5.27,2.63,5.27,2.63,0,2.64,2.63,0,110.66,144.94,0,0,0,0,57,0,1
613.92,546.5,5.18,0,0,2.6,5.19,2.59,5.18,2.6,0,2.59,2.59,0,108.78,142.45,0,0,0,0,57,0,1
632.85,563.43,5.34,0,0,2.67,5.34,2.67,5.34,2.67,0,2.67,2.67,0,112.14,146.85,0,0,0,0,57,0,1
622.12,553.83,5.25,0,0,2.63,5.25,2.63,5.25,2.63,0,2.62,2.63,0,110.26,144.36,0,0,0,0,57,0,1
625.18,555.97,5.27,0.02,0.04,2.67,5.33,2.67,5.29,2.67,0,2.66,2.63,0,111.06,145.52,0,0,0,0,59.17,0,1
630.45,561.29,5.32,0,0,2.66,5.32,2.66,5.32,2.66,0,2.66,2.66,0,111.72,146.3,0,0,0,0,60,0,1
627.92,559.18,5.3,0,0,2.63,5.28,2.65,5.3,2.63,0,2.65,2.65,0,111.3,145.75,0,0,0,0,60,0,1
632.72,563.3,5.34,0,0,2.67,5.34,2.67,5.34,2.67,0,2.67,2.67,0,112.14,146.85,0,0,0,0,60,0,1
629.58,560.6,5.3,0,0,2.66,5.31,2.65,5.3,2.66,0,2.65,2.65,0,111.3,145.75,0,0,0,0,60,0,1
636.54,567.12,5.34,0,0,2.67,5.34,2.67,5.34,2.67,0,2.67,2.67,0,112.14,146.85,0,0,0,0,60,0,1
634.38,565.22,5.32,0,0,2.66,5.32,2.66,5.32,2.66,0,2.66,2.66,0,111.72,146.3,0,0,0,0,60,0,1
631.98,563.08,5.3,0,0,2.65,5.3,2.65,5.3,2.65,0,2.65,2.65,0,111.3,145.75,0,0,0,0,60,0,1
636.68,567.26,5.34,0,0,2.67,5.34,2.67,5.34,2.67,0,2.67,2.67,0,112.14,146.85,0,0,0,0,60,0,1
636.87,567.45,5.34,0,0,2.67,5.34,2.67,5.34,2.67,0,2.67,2.67,0,112.14,146.85,0,0,0,0,60,0,1
617.96,550.37,5.18,0,0.01,2.62,5.21,2.6,5.18,2.62,0,2.59,2.59,0,108.78,142.45,0,0,0,0,60.26,0,1
627.22,558.92,5.26,0,0,2.62,5.25,2.63,5.26,2.62,0,2.63,2.63,0,110.46,144.65,0,0,0,0,61,0,1
636.7,567.28,5.34,0,0,2.67,5.34,2.67,5.34,2.67,0,2.67,2.67,0,112.14,146.85,0,0,0,0,61,0,1
620.24,552.64,5.2,0,0,2.6,5.2,2.6,5.2,2.6,0,2.6,2.6,0,109.2,143,0,0,0,0,61,0,1
629.64,561,5.28,0,0,2.64,5.28,2.64,5.28,2.64,0,2.64,2.64,0,110.88,145.2,0,0,0,0,61,0,1
617.71,550.29,5.18,0,0,2.6,5.19,2.59,5.18,2.6,0,2.59,2.59,0,108.78,142.45,0,0,0,0,61,0,1
637.55,567.49,5.34,0,0.04,2.71,5.38,2.71,5.34,2.71,0,2.67,2.67,0,112.14,146.85,0,0,0,0,63.18,0,1
633.33,564.18,5.31,0,0,2.67,5.32,2.66,5.31,2.67,0,2.65,2.66,0,111.52,146.01,0,0,0,0,64,0,1
596.2,531.28,5,0,0,2.49,4.99,2.5,5,2.49,0,2.5,2.5,0,105,137.5,0,0,0,0,64,0,1
623.5,555.55,5.23,0,0,2.61,5.23,2.61,5.23,2.61,0,2.62,2.61,0,109.82,143.84,0,0,0,0,64,0,1
468.81,415.78,3.96,0,0.06,2.09,4.12,1.99,3.96,2.09,0,2.03,1.93,0,83.06,109.05,0,0,0,0,64.23,0.26,1
78.02,66.98,0.63,0.03,0,0.34,0.69,0.31,0.66,0.34,0,0.35,0.31,0,13.82,18.21,0,0,0,0,65,1,1
83.04,74.37,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,65,1,1
83.04,74.37,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,65,1,1
80.74,72.15,0.65,0.02,0,0.33,0.68,0.32,0.67,0.33,0,0.35,0.32,0,14.04,18.47,0,0,0,0,65,1,1
83.04,74.37,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,65,1,1
81.92,73.26,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,65,1,1
83.04,74.37,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,65,1,1
83.04,74.37,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,65,1,1
81.92,73.26,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,65,1,1
81.93,73.26,0.66,0,0.01,0.33,0.66,0.34,0.66,0.33,0,0.33,0.33,0,13.86,18.15,0,0,0,0,65.01,1,1
77.43,68.82,0.62,0,0.03,0.35,0.66,0.34,0.62,0.35,0,0.31,0.31,0,13.02,17.05,0,0,0,0,67.95,1,1
83.04,74.37,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,68,1,1
419.97,375.85,3.4,0,0,1.69,3.39,1.7,3.4,1.69,0,1.7,1.7,0,71.4,93.5,0,0,0,0,68,1,1
552.19,493.94,4.47,0.02,0,2.24,4.49,2.24,4.49,2.24,0,2.25,2.24,0,94.28,123.49,0,0,0,0,68,1,1
561.88,502.77,4.55,0,0,2.27,4.55,2.27,4.55,2.27,0,2.28,2.27,0,95.54,125.14,0,0,0,0,68,1,1
548.34,490.62,4.44,0,0,2.22,4.44,2.22,4.44,2.22,0,2.22,2.22,0,93.24,122.1,0,0,0,0,68,1,1
554.66,496.15,4.49,0.02,0,2.25,4.51,2.25,4.51,2.25,0,2.26,2.25,0,94.7,124.04,0,0,0,0,68,1,1
558.22,499.46,4.52,0,0,2.26,4.52,2.26,4.52,2.26,0,2.26,2.26,0,94.92,124.3,0,0,0,0,68,1,1
561.88,502.77,4.55,0,0,2.27,4.55,2.27,4.55,2.27,0,2.28,2.27,0,95.54,125.14,0,0,0,0,68,1,1
559.5,500.57,4.53,0,0,2.27,4.53,2.27,4.53,2.27,0,2.26,2.27,0,95.14,124.56,0,0,0,0,68,1,1
547.06,489.51,4.43,0,0,2.21,4.43,2.21,4.43,2.21,0,2.22,2.21,0,93.02,121.84,0,0,0,0,68,1,1
552.25,493.93,4.47,0,0.01,2.26,4.49,2.25,4.47,2.26,0,2.23,2.24,0,93.88,122.91,0,0,0,0,68.27,1,1
548.34,490.62,4.44,0,0,2.22,4.44,2.22,4.44,2.22,0,2.22,2.22,0,93.24,122.1,0,0,0,0,69,1,1
598.96,536.12,4.84,0,0,2.41,4.83,2.42,4.84,2.41,0,2.42,2.42,0,101.64,133.1,0,0,0,0,69,1,1
632.32,566.02,5.1,0,0,2.55,5.1,2.55,5.1,2.55,0,2.55,2.55,0,107.1,140.25,0,0,0,0,69,1,1
643.5,575.9,5.2,0,0,2.6,5.2,2.6,5.2,2.6,0,2.6,2.6,0,109.2,143,0,0,0,0,69,1,1
637.26,570.35,5.15,0,0,2.57,5.15,2.57,5.15,2.57,0,2.58,2.57,0,108.14,141.64,0,0,0,0,69,1,1
651.57,582.55,5.26,0,0.04,2.67,5.3,2.67,5.26,2.67,0,2.63,2.63,0,110.46,144.65,0,0,0,0,71.17,1,1
620.01,554.84,5.01,0,0,2.51,5.01,2.51,5.01,2.51,0,2.5,2.51,0,105.22,137.76,0,0,0,0,72,1,1
642.23,574.8,5.19,0,0,2.59,5.19,2.59,5.19,2.59,0,2.6,2.59,0,108.98,142.74,0,0,0,0,72,1,1
643.5,575.9,5.2,0,0,2.6,5.2,2.6,5.2,2.6,0,2.6,2.6,0,109.2,143,0,0,0,0,72,1,1
650.85,582.55,5.26,0,0,2.62,5.25,2.63,5.26,2.62,0,2.63,2.63,0,110.46,144.65,0,0,0,0,72,1,1
637.5,570.35,5.15,0,0,2.6,5.17,2.58,5.15,2.6,0,2.57,2.58,0,108.16,141.61,0,0,0,0,72,1,1
650.86,582.56,5.26,0,0,2.62,5.25,2.63,5.26,2.62,0,2.63,2.63,0,110.46,144.65,0,0,0,0,72,1,1
637.27,570.36,5.15,0,0,2.57,5.15,2.57,5.15,2.57,0,2.58,2.57,0,108.14,141.64,0,0,0,0,72,1,1
645.98,578.12,5.22,0,0,2.61,5.22,2.61,5.22,2.61,0,2.61,2.61,0,109.62,143.55,0,0,0,0,72,1,1
645.89,578.19,5.2,0.02,0,2.6,5.22,2.6,5.22,2.6,0,2.62,2.6,0,109.6,143.58,0,0,0,0,72,1,1
636.06,569.33,5.12,0,0.01,2.58,5.14,2.57,5.12,2.58,0,2.56,2.56,0,107.52,140.8,0,0,0,0,72.4,1,1
644.73,577.14,5.19,0,0,2.61,5.2,2.6,5.19,2.61,0,2.59,2.6,0,109,142.71,0,0,0,0,73,1,1
654.43,586.04,5.27,0,0,2.62,5.26,2.63,5.27,2.62,0,2.64,2.63,0,110.66,144.94,0,0,0,0,73,1,1
601.1,538.18,4.84,0,0,2.42,4.84,2.42,4.84,2.42,0,2.42,2.42,0,101.64,133.1,0,0,0,0,73,1,1
645.84,578.24,5.2,0,0,2.6,5.2,2.6,5.2,2.6,0,2.6,2.6,0,109.2,143,0,0,0,0,73,1,1
596.16,533.76,4.8,0,0,2.4,4.8,2.4,4.8,2.4,0,2.4,2.4,0,100.8,132,0,0,0,0,73,1,1
644.01,576.03,5.18,0,0.04,2.63,5.22,2.63,5.18,2.63,0,2.59,2.59,0,108.78,142.45,0,0,0,0,75.17,1,1
658.26,589.36,5.3,0,0,2.65,5.3,2.65,5.3,2.65,0,2.65,2.65,0,111.3,145.75,0,0,0,0,76,1,1
627.24,561.55,5.05,0,0,2.53,5.05,2.53,5.05,2.53,0,2.52,2.53,0,106.06,138.86,0,0,0,0,76,1,1
637.05,570.48,5.13,0,0,2.55,5.12,2.56,5.13,2.55,0,2.57,2.56,0,107.72,141.09,0,0,0,0,76,1,1
629.79,563.76,5.07,0,0,2.55,5.08,2.54,5.07,2.55,0,2.53,2.54,0,106.48,139.41,0,0,0,0,76,1,1
618.5,553.76,4.98,0,0,2.49,4.98,2.49,4.98,2.49,0,2.49,2.49,0,104.58,136.95,0,0,0,0,76,1,1
617.26,552.69,4.97,0,0,2.48,4.97,2.48,4.97,2.48,0,2.49,2.48,0,104.36,136.69,0,0,0,0,76,1,1
621,556,5,0,0,2.5,5,2.5,5,2.5,0,2.5,2.5,0,105,137.5,0,0,0,0,76,1,1
623.11,558.03,5,0,0,2.51,5.01,2.5,5,2.51,0,2.5,2.5,0,105,137.5,0,0,0,0,76,1,1
640.63,573.97,5.14,0,0,2.55,5.12,2.57,5.14,2.55,0,2.57,2.57,0,107.94,141.35,0,0,0,0,76,1,1
655.42,586.87,5.26,0,0.01,2.65,5.28,2.64,5.26,2.65,0,2.63,2.63,0,110.46,144.65,0,0,0,0,76.27,1,1
644.54,577.2,5.18,0,0,2.59,5.18,2.59,5.18,2.59,0,2.59,2.59,0,108.78,142.45,0,0,0,0,77,1,1
632.3,566.08,5.08,0.02,0,2.55,5.11,2.54,5.1,2.55,0,2.56,2.54,0,107.08,140.28,0,0,0,0,77,1,1
639.54,572.72,5.14,0,0,2.57,5.14,2.57,5.14,2.57,0,2.57,2.57,0,107.94,141.35,0,0,0,0,77,1,1
652.05,583.93,5.24,0,0,2.62,5.24,2.62,5.24,2.62,0,2.62,2.62,0,110.04,144.1,0,0,0,0,77,1,1
617.11,552.63,4.96,0,0,2.48,4.96,2.48,4.96,2.48,0,2.48,2.48,0,104.16,136.4,0,0,0,0,77,1,1
585.51,523.77,4.7,0,0.04,2.39,4.74,2.39,4.7,2.39,0,2.35,2.35,0,98.7,129.25,0,0,0,0,79.17,1,1
599.69,537.03,4.82,0,0,2.41,4.82,2.41,4.82,2.41,0,2.41,2.41,0,101.22,132.55,0,0,0,0,80,1,1
651.96,583.92,5.24,0,0,2.61,5.23,2.62,5.24,2.61,0,2.62,2.62,0,110.04,144.1,0,0,0,0,80,1,1
639.62,572.72,5.14,0,0,2.58,5.15,2.57,5.14,2.58,0,2.57,2.57,0,107.94,141.35,0,0,0,0,80,1,1
659.46,590.56,5.3,0,0,2.65,5.3,2.65,5.3,2.65,0,2.65,2.65,0,111.3,145.75,0,0,0,0,80,1,1
660.85,591.7,5.31,0,0,2.67,5.32,2.66,5.31,2.67,0,2.65,2.66,0,111.52,146.01,0,0,0,0,80,1,1
663.73,594.56,5.33,0,0,2.65,5.32,2.66,5.33,2.65,0,2.67,2.66,0,111.92,146.59,0,0,0,0,80,1,1
659.34,590.7,5.28,0,0,2.64,5.28,2.64,5.28,2.64,0,2.64,2.64,0,110.88,145.2,0,0,0,0,80,1,1
661.64,592.9,5.3,0,0,2.63,5.28,2.65,5.3,2.63,0,2.65,2.65,0,111.3,145.75,0,0,0,0,80,1,1
649.55,581.79,5.2,0,0,2.62,5.22,2.6,5.2,2.62,0,2.6,2.6,0,109.2,143,0,0,0,0,80,1,1
573.29,513.41,4.59,0,0.01,2.32,4.61,2.31,4.59,2.32,0,2.29,2.3,0,96.4,126.21,0,0,0,0,80.4,1,1
550.77,493.48,4.41,0,0,2.2,4.41,2.2,4.41,2.2,0,2.21,2.2,0,92.6,121.29,0,0,0,0,81,1,1
643.11,576.12,5.15,0,0,2.58,5.15,2.58,5.15,2.58,0,2.57,2.58,0,108.16,141.61,0,0,0,0,81,1,1
639.46,572.8,5.12,0.02,0,2.56,5.14,2.56,5.14,2.56,0,2.58,2.56,0,107.92,141.38,0,0,0,0,81,1,1
645.52,578.35,5.17,0,0,2.58,5.17,2.58,5.17,2.58,0,2.59,2.58,0,108.56,142.19,0,0,0,0,81,1,1
640.64,573.91,5.13,0,0,2.57,5.13,2.57,5.13,2.57,0,2.56,2.57,0,107.74,141.06,0,0,0,0,81,1,1
665.08,595.28,5.32,0,0.04,2.7,5.36,2.7,5.32,2.7,0,2.66,2.66,0,111.72,146.3,0,0,0,0,83.17,1,1
654.3,586.18,5.24,0,0,2.62,5.24,2.62,5.24,2.62,0,2.62,2.62,0,110.04,144.1,0,0,0,0,84,1,1
668.13,598.88,5.33,0,0,2.66,5.33,2.66,5.33,2.66,0,2.67,2.66,0,111.92,146.59,0,0,0,0,84,1,1
665.43,596.36,5.31,0,0,2.66,5.31,2.66,5.31,2.66,0,2.65,2.66,0,111.52,146.01,0,0,0,0,84,1,1
661.56,592.92,5.28,0,0,2.64,5.28,2.64,5.28,2.64,0,2.64,2.64,0,110.88,145.2,0,0,0,0,84,1,1
641.82,575.17,5.13,0,0,2.56,5.13,2.56,5.13,2.56,0,2.57,2.56,0,107.72,141.09,0,0,0,0,84,1,1
655.49,587.37,5.24,0,0,2.62,5.24,2.62,5.24,2.62,0,2.62,2.62,0,110.04,144.1,0,0,0,0,84,1,1
655.44,587.32,5.24,0,0,2.62,5.24,2.62,5.24,2.62,0,2.62,2.62,0,110.04,144.1,0,0,0,0,84,1,1
664.27,595.28,5.31,0,0,2.65,5.3,2.66,5.31,2.65,0,2.65,2.66,0,111.52,146.01,0,0,0,0,84,1,1
646.9,579.57,5.17,0,0,2.6,5.19,2.58,5.17,2.6,0,2.59,2.58,0,108.56,142.19,0,0,0,0,84,1,1
598.09,535.78,4.78,0,0.01,2.41,4.8,2.4,4.78,2.41,0,2.39,2.39,0,100.38,131.45,0,0,0,0,84.27,1,1
492.99,441.69,3.94,0,0,1.98,3.95,1.97,3.94,1.98,0,1.97,1.97,0,82.74,108.35,0,0,0,0,85,1,1
591.71,530.34,4.73,0,0,2.35,4.71,2.37,4.73,2.35,0,2.36,2.37,0,99.34,130.06,0,0,0,0,85,1,1
623.02,558.28,4.98,0,0,2.49,4.98,2.49,4.98,2.49,0,2.49,2.49,0,104.58,136.95,0,0,0,0,85,1,1
549.06,492.03,4.39,0,0,2.19,4.39,2.19,4.39,2.19,0,2.2,2.19,0,92.18,120.74,0,0,0,0,85,1,1
585.47,524.63,4.68,0,0,2.34,4.68,2.34,4.68,2.34,0,2.34,2.34,0,98.28,128.7,0,0,0,0,85,1,1
668.59,598.69,5.34,0,0.04,2.69,5.36,2.71,5.34,2.69,0,2.67,2.67,0,112.14,146.85,0,0,0,0,87.17,1,1
659.4,590.86,5.26,0,0,2.65,5.28,2.63,5.26,2.65,0,2.63,2.63,0,110.46,144.65,0,0,0,0,88,1,1
669.26,599.85,5.33,0,0,2.68,5.34,2.67,5.33,2.68,0,2.66,2.67,0,111.94,146.56,0,0,0,0,88,1,1
663.99,595.34,5.29,0,0,2.63,5.28,2.64,5.29,2.63,0,2.65,2.64,0,111.08,145.49,0,0,0,0,88,1,1
635.36,569.48,5.06,0.02,0,2.53,5.08,2.53,5.08,2.53,0,2.55,2.53,0,106.66,139.73,0,0,0,0,88,1,1
620.18,555.96,4.94,0,0,2.47,4.94,2.47,4.94,2.47,0,2.47,2.47,0,103.74,135.85,0,0,0,0,88,1,1
571.21,512.02,4.55,0,0,2.28,4.55,2.28,4.55,2.28,0,2.27,2.28,0,95.56,125.11,0,0,0,0,88,1,1
664.11,595.38,5.29,0,0,2.64,5.29,2.64,5.29,2.64,0,2.65,2.64,0,111.08,145.49,0,0,0,0,88,1,1
666.73,597.66,5.31,0,0,2.66,5.31,2.66,5.31,2.66,0,2.65,2.66,0,111.52,146.01,0,0,0,0,88,1,1
666.56,597.57,5.31,0,0,2.65,5.31,2.65,5.31,2.65,0,2.66,2.65,0,111.5,146.04,0,0,0,0,88,1,1
654.29,586.35,5.21,0,0.01,2.63,5.23,2.62,5.21,2.63,0,2.6,2.61,0,109.42,143.26,0,0,0,0,88.4,1,1
659.56,591.43,5.25,0,0,2.61,5.24,2.62,5.25,2.61,0,2.63,2.62,0,110.24,144.39,0,0,0,0,89,1,1
660.27,592.07,5.24,0,0,2.63,5.25,2.62,5.24,2.63,0,2.62,2.62,0,110.04,144.1,0,0,0,0,89,1,1
652.74,585.4,5.18,0,0,2.59,5.18,2.59,5.18,2.59,0,2.59,2.59,0,108.78,142.45,0,0,0,0,89,1,1
606.07,543.5,4.81,0,0,2.41,4.81,2.41,4.81,2.41,0,2.4,2.41,0,101.02,132.26,0,0,0,0,89,1,1
610.97,547.96,4.85,0,0,2.42,4.85,2.42,4.85,2.42,0,2.43,2.42,0,101.84,133.39,0,0,0,0,89,1,1
629.51,563.96,4.99,0,0.04,2.54,5.03,2.54,4.99,2.54,0,2.49,2.5,0,104.8,137.21,0,0,0,0,91.17,1,1
666.47,597.74,5.29,0,0,2.64,5.29,2.64,5.29,2.64,0,2.65,2.64,0,111.08,145.49,0,0,0,0,92,1,1
650.26,583.18,5.16,0,0,2.58,5.16,2.58,5.16,2.58,0,2.58,2.58,0,108.36,141.9,0,0,0,0,92,1,1
662.68,594.3,5.26,0,0,2.63,5.26,2.63,5.26,2.63,0,2.63,2.63,0,110.46,144.65,0,0,0,0,92,1,1
669.13,600.14,5.31,0,0,2.65,5.3,2.66,5.31,2.65,0,2.65,2.66,0,111.52,146.01,0,0,0,0,92,1,1
671.57,602.32,5.33,0,0,2.66,5.33,2.66,5.33,2.66,0,2.67,2.66,0,111.92,146.59,0,0,0,0,92,1,1
669.21,599.96,5.31,0.02,0,2.67,5.34,2.66,5.33,2.67,0,2.67,2.66,0,111.92,146.59,0,0,0,0,92,1,1
671.31,602.14,5.33,0,0,2.65,5.32,2.66,5.33,2.65,0,2.67,2.66,0,111.92,146.59,0,0,0,0,92,1,1
639.03,573,5.07,0,0,2.55,5.08,2.54,5.07,2.55,0,2.53,2.54,0,106.48,139.41,0,0,0,0,92,1,1
636.18,570.66,5.04,0,0,2.52,5.04,2.52,5.04,2.52,0,2.52,2.52,0,105.84,138.6,0,0,0,0,92,1,1
664.27,595.79,5.25,0.02,0.01,2.64,5.29,2.63,5.27,2.64,0,2.65,2.62,0,110.64,144.97,0,0,0,0,92.27,1,1
660.14,592.28,5.22,0,0,2.61,5.22,2.61,5.22,2.61,0,2.61,2.61,0,109.62,143.55,0,0,0,0,93,1,1
588.18,527.61,4.65,0,0,2.34,4.66,2.33,4.65,2.34,0,2.32,2.33,0,97.66,127.86,0,0,0,0,93,1,1
538.76,483.38,4.26,0,0,2.13,4.26,2.13,4.26,2.13,0,2.13,2.13,0,89.46,117.15,0,0,0,0,93,1,1
542.27,486.62,4.29,0,0,2.13,4.28,2.14,4.29,2.13,0,2.15,2.14,0,90.08,117.99,0,0,0,0,93,1,1
652.47,585.39,5.16,0,0,2.58,5.16,2.58,5.16,2.58,0,2.58,2.58,0,108.36,141.9,0,0,0,0,93,1,1
671.04,601.5,5.3,0,0.04,2.69,5.34,2.69,5.3,2.69,0,2.65,2.65,0,111.3,145.75,0,0,0,0,95.17,1,1
665.27,596.89,5.26,0,0,2.63,5.26,2.63,5.26,2.63,0,2.63,2.63,0,110.46,144.65,0,0,0,0,96,1,1
662.52,594.4,5.24,0,0,2.62,5.24,2.62,5.24,2.62,0,2.62,2.62,0,110.04,144.1,0,0,0,0,96,1,1
667.65,599.01,5.28,0,0,2.64,5.28,2.64,5.28,2.64,0,2.64,2.64,0,110.88,145.2,0,0,0,0,96,1,1
667.84,599.2,5.28,0,0,2.64,5.28,2.64,5.28,2.64,0,2.64,2.64,0,110.88,145.2,0,0,0,0,96,1,1
501.54,448.32,3.98,0,0.06,2.09,4.14,1.99,3.98,2.09,0,2.05,1.93,0,83.46,109.63,0,0,0,0,96.19,1.23,1
83.67,72.56,0.65,0.01,0,0.34,0.68,0.32,0.66,0.34,0,0.34,0.32,0,13.84,18.18,0,0,0,0,97,2,1
87.86,79.2,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,97,2,1
89.07,80.4,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,97,2,1
89.07,80.4,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,97,2,1
87.86,79.2,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,97,2,1
89.07,80.4,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,97,2,1
89.07,80.4,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,97,2,1
87.86,79.2,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,97,2,1
237.95,214.8,1.79,0,0,0.88,1.78,0.89,1.79,0.88,0,0.9,0.89,0,37.58,49.24,0,0,0,0,97,2,1
572.1,516,4.3,0.04,0,2.15,4.34,2.15,4.34,2.15,0,2.19,2.15,0,91.1,119.41,0,0,0,0,97,2,1
604.46,544.8,4.54,0,0.04,2.31,4.58,2.31,4.54,2.31,0,2.27,2.27,0,95.34,124.85,0,0,0,0,99.17,2,1
603.82,544.8,4.54,0,0,2.27,4.54,2.27,4.54,2.27,0,2.27,2.27,0,95.34,124.85,0,0,0,0,100,2,1
559.97,505.2,4.21,0,0,2.11,4.21,2.11,4.21,2.11,0,2.1,2.11,0,88.42,115.76,0,0,0,0,100,2,1
509.35,459.6,3.83,0,0,1.91,3.83,1.91,3.83,1.91,0,1.92,1.91,0,80.42,105.34,0,0,0,0,100,2,1
488.15,440.4,3.67,0,0,1.84,3.67,1.84,3.67,1.84,0,1.83,1.84,0,77.08,100.91,0,0,0,0,100,2,1
561.26,506.4,4.22,0,0,2.11,4.22,2.11,4.22,2.11,0,2.11,2.11,0,88.62,116.05,0,0,0,0,100,2,1
606.48,547.2,4.56,0,0,2.28,4.56,2.28,4.56,2.28,0,2.28,2.28,0,95.76,125.4,0,0,0,0,100,2,1
607.77,548.4,4.57,0,0,2.28,4.57,2.28,4.57,2.28,0,2.29,2.28,0,95.96,125.69,0,0,0,0,100,2,1
602.53,543.6,4.53,0,0,2.27,4.53,2.27,4.53,2.27,0,2.26,2.27,0,95.14,124.56,0,0,0,0,100,2,1
606.48,547.2,4.56,0,0,2.28,4.56,2.28,4.56,2.28,0,2.28,2.28,0,95.76,125.4,0,0,0,0,100,2,1
596.09,537.6,4.48,0,0.01,2.27,4.51,2.25,4.48,2.27,0,2.24,2.24,0,94.08,123.2,0,0,0,0,100.27,2,1
